,angle1,angle2,angle3,angle4,angle5,angle_velocity,position,position_velocity,reward,time
8194,2.9316191407276295,2.9004749751383248,2.8809902618424523,2.845477507714828,2.8250233999773897,-2.7552597713542157,0.0,0.0,0.37958519486811465,1714483672.4905338
8195,2.5535900500422257,2.5535900500422257,2.5535900500422257,2.563068439172088,2.563068439172088,0.2557775282665241,7604.0,60000.0,0.3658505732280148,1714483672.6775782
8196,2.6704263892766833,2.692869309579072,2.708011169638031,2.7301364101760908,2.7518840822469275,1.936679912962001,14157.0,60000.0,0.27117630401314585,1714483672.8043854
8197,-2.9562447035940984,-2.9411940997639148,-2.926234953892055,-2.896613990462929,-2.8780287700067553,2.546175289078932,9173.0,-60000.0,0.29310789819995514,1714483673.0525382
8198,-2.6167968819396856,-2.6167968819396856,-2.6167968819396856,-2.6167968819396856,-2.6167968819396856,0.0,14329.0,60000.0,0.28842181590421556,1714483673.2996736
8199,-3.080131697707027,-3.110352820159525,-3.125968924969316,3.125968924969316,3.0947519406738233,167.32385362015776,9329.0,-60000.0,0.19109358561247708,1714483673.547903
8200,2.788602265762883,2.767259037582209,2.7455112120254856,2.723368324010564,2.708011169638031,-2.2156477832952386,2742.0,-60000.0,0.37212577243155154,1714483673.6768432
8201,2.5681521274349643,2.5535900500422257,2.5535900500422257,2.5535900500422257,2.5535900500422257,-0.3438018815037837,-3788.0,-60000.0,0.40078116831463256,1714483673.8046987
8202,2.6395024545677988,2.647651284670212,2.662679055042207,2.6855206572401826,2.708011169638031,2.0752565538590897,-10346.0,-60000.0,0.3155872239678199,1714483673.9334052
8203,-2.8150112188991745,-2.7863617915431114,-2.7526357734107862,-2.718738727456852,-2.698490098622387,4.002002313233321,-5230.0,60000.0,0.3482187076765005,1714483674.1812758
8204,-2.454775003831148,-2.476489967120299,-2.476489967120299,-2.498091544796509,-2.498091544796509,-1.1267146730987716,-10185.0,-60000.0,0.36089928674764254,1714483674.4299664
8205,-3.110352820159525,3.141592653589793,3.110352820159525,3.0791738435938356,3.0636260197582508,170.46730974782253,-5115.0,60000.0,0.23015242561593502,1714483674.6792893
8206,2.767259037582209,2.7455112120254856,2.7301364101760908,2.708011169638031,2.6855206572401826,-2.640629827725769,1934.0,60000.0,0.38227398585414657,1714483674.8157258
8207,2.577508932540136,2.592218168818242,2.5829933382462307,2.5681521274349643,2.577508932540136,0.0,8660.0,60000.0,0.3501452377521225,1714483674.945573
8208,2.9316191407276295,2.9473516574083893,2.981679530431574,2.999695598985629,3.0309354324158977,2.6281197648744103,3613.0,-60000.0,0.33970921307218227,1714483675.1943245
8209,-3.0040059171194433,-2.9739502157585775,-2.9562447035940984,-2.926234953892055,-2.9113730663129496,2.8178685920622772,-2946.0,-60000.0,0.34728400666199616,1714483675.320998
8210,-2.698490098622387,-2.684747660743796,-2.6711883906532017,-2.664247271216121,-2.650740873191774,1.6662596815652535,-9462.0,-60000.0,0.3232567833670203,1714483675.4490275
8211,-2.6167968819396856,-2.6167968819396856,-2.6167968819396856,-2.6300365264194876,-2.6300365264194876,-0.3449543349849443,-15940.0,-60000.0,0.2711503250602235,1714483675.5760024
8212,-2.7526357734107862,-2.7667519382341954,-2.800613700093444,-2.8150112188991745,-2.8341951804669714,-1.9763921420643344,-22419.0,-60000.0,0.17463539653820856,1714483675.7029817
8213,2.9660004916396128,2.9504081939927786,2.9316191407276295,2.915991409753769,2.912360720312798,-1.4802680981606642,-17314.0,60000.0,0.212862032442369,1714483675.9510996
8214,2.8250233999773897,2.8250233999773897,2.8250233999773897,2.8250233999773897,2.8095331860469077,-0.411284840472725,-10665.0,60000.0,0.2897660276114433,1714483676.0798912
8215,2.845477507714828,2.861055861851471,2.8767753236840043,2.8809902618424523,2.896613990462929,1.4209596123615962,-4061.0,60000.0,0.34479156612053136,1714483676.2072947
8216,-3.064820762320015,-3.064820762320015,-3.049545804726386,-3.049545804726386,-3.0343137979413903,1.1905154859566531,-9021.0,-60000.0,0.28745850207333196,1714483676.4553106
8217,-2.926234953892055,-2.926234953892055,-2.926234953892055,-2.9113730663129496,-2.9113730663129496,0.7679321198666305,-15613.0,-60000.0,0.23160527255785396,1714483676.5851471
8218,-2.896613990462929,-2.896613990462929,-2.896613990462929,-2.896613990462929,-2.9113730663129496,-0.4020448447068325,-22141.0,-60000.0,0.1666351042501639,1714483676.7123704
8219,-3.0040059171194433,-3.0018837793006297,-3.017237659043032,-3.017237659043032,-3.0326506965999274,-0.7637122062721268,-17067.0,60000.0,0.21070289101546558,1714483676.960996
8220,-3.110833127519324,-3.110833127519324,-3.126209251809198,-3.125968924969316,3.141592653589793,152.01179195514848,-10250.0,60000.0,0.18292107673309776,1714483677.0923448
8221,3.078185701622961,3.078185701622961,3.0623935826203414,3.0636260197582508,3.0636260197582508,-0.3549432290742129,-3579.0,60000.0,0.33704889344709127,1714483677.2212534
8222,2.981679530431574,2.9660004916396128,2.9660004916396128,2.9660004916396128,2.9660004916396128,-0.3847299225497743,-8605.0,-60000.0,0.29559474227929117,1714483677.4684358
8223,2.999695598985629,3.015284536526553,3.015284536526553,3.015284536526553,3.0309354324158977,0.9738092065741863,-15210.0,-60000.0,0.22923421439213632,1714483677.5982485
8224,-2.9411940997639148,-2.926234953892055,-2.9113730663129496,-2.896613990462929,-2.896613990462929,1.4397765212298195,-10111.0,60000.0,0.28510455496253767,1714483677.8455682
8225,-2.7722589959161676,-2.7722589959161676,-2.7722589959161676,-2.7722589959161676,-2.7526357734107862,0.9877880309238704,-3499.0,60000.0,0.36296687391687427,1714483677.973534
8226,-2.7863617915431114,-2.800613700093444,-2.800613700093444,-2.819842099193151,-2.819842099193151,-0.8971741063358385,3230.0,60000.0,0.3601316385464707,1714483678.1034265
8227,-2.9590328004588864,-2.9739502157585775,-2.988943325194528,-3.0018837793006297,-3.017237659043032,-1.7060244703732876,10054.0,60000.0,0.28024237166864846,1714483678.2353616
8228,2.804136584362012,2.788602265762883,2.767259037582209,2.767259037582209,2.7455112120254856,-2.1015452364384966,5219.0,-60000.0,0.34602800002384304,1714483678.4883764
8229,2.6855206572401826,2.6855206572401826,2.700841805810371,2.700841805810371,2.708011169638031,0.6090142621832202,-1365.0,-60000.0,0.3933200551355695,1714483678.6172984
8230,2.8250233999773897,2.845477507714828,2.861055861851471,2.8809902618424523,2.9004749751383248,1.7120938071640128,-7852.0,-60000.0,0.31082556286237306,1714483678.7443523
8231,3.141592653589793,-3.126209251809198,-3.110833127519324,-3.080131697707027,-3.064820762320015,-170.65662026545604,-14339.0,-60000.0,0.14298638281969794,1714483678.8714864
8232,-2.56202866829647,-2.549405974040151,-2.5408788702787994,-2.5408788702787994,-2.5408788702787994,0.7602826904590833,-9207.0,60000.0,0.35324556667910023,1714483679.1185377
8233,-2.5408788702787994,-2.549405974040151,-2.56202866829647,-2.5748634360662868,-2.5829933382462307,-1.0653660154138869,-2646.0,60000.0,0.4092190354796943,1714483679.2456355
8234,3.0636260197582508,3.0309354324158977,2.997438266476639,2.9660004916396128,2.9316191407276295,-4.823436293014137,-7695.0,-60000.0,0.3010546953888422,1714483679.4927208
8235,2.577508932540136,2.5535900500422257,2.52944015664471,2.5192897824025855,2.505084437801842,-2.923953743997016,-14401.0,-60000.0,0.30492897762312365,1714483679.6243994
8236,2.4074316575957635,2.4074316575957635,2.419401322089805,2.419401322089805,2.419401322089805,0.2872664686839375,-20912.0,-60000.0,0.27443054264109207,1714483679.7516656
8237,2.601173153319209,2.6245607010982517,2.647651284670212,2.6704263892766833,2.692869309579072,2.820939044485815,-27399.0,-60000.0,0.144823470664554,1714483679.878797
8238,3.0636260197582508,3.0947519406738233,3.126209251809198,-3.110833127519324,-3.080131697707027,-160.05191080728275,-33938.0,-60000.0,-0.0670062913278539,1714483680.0067124
8239,-2.7667519382341954,-2.738681062736277,-2.718738727456852,-2.684747660743796,-2.664247271216121,2.674370443946127,-40422.0,-60000.0,-0.019287850316812807,1714483680.133769
8240,-2.454775003831148,-2.454775003831148,-2.4329663814621227,-2.4329663814621227,-2.4329663814621227,0.6790491403018031,-46950.0,-60000.0,-0.03813899475450164,1714483680.261594
8241,-2.664247271216121,-2.684747660743796,-2.718738727456852,-2.738681062736277,-2.7667519382341954,-2.7171413566656737,-41667.0,60000.0,-0.034720957048388415,1714483680.5138576
8242,3.141592653589793,3.110352820159525,3.0791738435938356,3.046640947247037,3.015284536526553,152.32756223882325,-34886.0,60000.0,0.01343933007291347,1714483680.6446764
8243,2.6855206572401826,2.662679055042207,2.6395024545677988,2.616008860038183,2.592218168818242,-3.0387106546440235,-28243.0,60000.0,0.13708834319374888,1714483680.7727563
8244,2.469629481999561,2.469629481999561,2.469629481999561,2.469629481999561,2.469629481999561,-0.35199877276834185,-21654.0,60000.0,0.25041941936927103,1714483680.9005833
8245,2.912360720312798,2.9316191407276295,2.9660004916396128,2.981679530431574,3.015284536526553,3.2530135223211842,-26610.0,-60000.0,0.11275054987015229,1714483681.1558988
8246,-2.5408788702787994,-2.5195606383006206,-2.498091544796509,-2.485897027348257,-2.4644650810528006,2.4662428460477397,-21519.0,60000.0,0.24171862434074548,1714483681.403444
8247,-2.356194490192345,-2.3671830588750784,-2.356194490192345,-2.3671830588750784,-2.3671830588750784,0.0,-14941.0,60000.0,0.35166175883693296,1714483681.5306861
8248,-2.9713807283043185,-3.0018837793006297,-3.049545804726386,-3.080131697707027,-3.110833127519324,-5.1553120978350195,-20020.0,-60000.0,0.1782985218503225,1714483681.7788293
8249,2.4584012082995983,2.4584012082995983,2.4329663814621227,2.4329663814621227,2.4329663814621227,-1.0516408906587755,-14896.0,60000.0,0.3264633219585041,1714483682.0257246
8250,2.483704048407583,2.50884381858761,2.5192897824025855,2.5337906574758327,2.5585161185706484,1.852810441515064,-8229.0,60000.0,0.36807970130911716,1714483682.154719
8251,2.8767753236840043,2.896613990462929,2.9316191407276295,2.9660004916396128,2.997438266476639,3.8234563977218023,-1597.0,60000.0,0.3604795175666817,1714483682.283148
8252,-2.926234953892055,-2.896613990462929,-2.8632929945846817,-2.8341951804669714,-2.8056250476636624,3.6050624218689795,4927.0,60000.0,0.3369181063756659,1714483682.409051
8253,-2.5408788702787994,-2.5195606383006206,-2.5072098331137043,-2.485897027348257,-2.4644650810528006,2.7261854729419013,11443.0,60000.0,0.34218260502314657,1714483682.5353746
8254,-2.3996453855838755,-2.3996453855838755,-2.3996453855838755,-2.3996453855838755,-2.421319653526731,-0.5246969492481793,18069.0,60000.0,0.3068604516096038,1714483682.663725
8255,-2.56202866829647,-2.5829933382462307,-2.6167968819396856,-2.63742669211064,-2.650740873191774,-2.7070852569405135,24633.0,60000.0,0.18261520764091171,1714483682.790132
8256,2.77324373218083,2.7518840822469275,2.708011169638031,2.6704263892766833,2.6395024545677988,-4.312123694202937,19605.0,-60000.0,0.21622266531765266,1714483683.0371208
8257,2.3298847729394225,2.3036114285814033,2.289626326416521,2.263130761467927,2.263130761467927,-1.7799304352833432,12945.0,-60000.0,0.3973359608487458,1714483683.1679003
8258,2.708011169638031,2.7455112120254856,2.782821983319221,2.8250233999773897,2.861055861851471,5.1029581443292855,18027.0,60000.0,0.22060052079789752,1714483683.4154978
8259,-2.56202866829647,-2.5408788702787994,-2.5072098331137043,-2.485897027348257,-2.485897027348257,2.7246549129559607,13113.0,-60000.0,0.32274530064254525,1714483683.6653097
8260,-2.454775003831148,-2.4644650810528006,-2.485897027348257,-2.498091544796509,-2.5195606383006206,-1.9686526742734898,18198.0,60000.0,0.2808248992802241,1714483683.9123456
8261,2.912360720312798,2.8767753236840043,2.840672419229368,2.804136584362012,2.767259037582209,-5.218955726865159,13196.0,-60000.0,0.2617288859060552,1714483684.1610932
8262,2.289626326416521,2.289626326416521,2.3036114285814033,2.3172531470953057,2.3298847729394225,1.4095509939530755,18323.0,60000.0,0.3381532016748906,1714483684.4089904
8263,2.5681521274349643,2.616008860038183,2.6395024545677988,2.662679055042207,2.700841805810371,3.2721703372246482,24933.0,60000.0,0.17314020772942382,1714483684.536472
8264,3.0947519406738233,3.141592653589793,-3.110833127519324,-3.080131697707027,-3.0343137979413903,-136.1805776729699,31549.0,60000.0,-0.03997426288567396,1714483684.6644897
8265,-2.6243052732621717,-2.5959375990628013,-2.56202866829647,-2.5408788702787994,-2.5072098331137043,3.5016828399300124,38164.0,60000.0,0.03771505069414469,1714483684.7924778
8266,-2.3232393925780466,-2.301304627598191,-2.301304627598191,-2.301304627598191,-2.279422598922567,0.9117339767545894,44736.0,60000.0,0.03773157221060133,1714483684.9200506
8267,-2.7583085058441075,-2.791547765344647,-2.824536900380646,-2.8530052916957156,-2.9002371630143893,-4.163172114967469,39803.0,-60000.0,-0.027896022854979153,1714483685.1706185
8268,2.539305307454829,2.515331215991038,2.505084437801842,2.480549484739106,2.469629481999561,-2.1725662135281603,45108.0,60000.0,-0.0321377610328188,1714483685.420553
8269,2.5865969262512065,2.5954260901560056,2.6183143314578174,2.647651284670212,2.677945044588987,2.7881271517731276,40059.0,-60000.0,0.0019478479160041546,1714483685.6694896
8270,3.017237659043032,3.049545804726386,3.080131697707027,3.111298893671018,3.141592653589793,3.8959716939454516,33346.0,-60000.0,0.03139938019385158,1714483685.8006315
8271,-2.819842099193151,-2.7863617915431114,-2.7583085058441075,-2.738681062736277,-2.704965493776252,3.0140495779754177,26775.0,-60000.0,0.13190064389178482,1714483685.9295664
8272,-2.498091544796509,-2.476489967120299,-2.4644650810528006,-2.454775003831148,-2.454775003831148,1.0624535302724334,20288.0,-60000.0,0.26387861140328506,1714483686.0563817
8273,-2.691367057329078,-2.704965493776252,-2.738681062736277,-2.7583085058441075,-2.7863617915431114,-2.7523132270526833,25436.0,60000.0,0.15061892654357467,1714483686.3036623
8274,-3.096169374168216,-3.1264422977150232,3.126209251809198,3.095471537575282,3.064820762320015,133.91961058502693,32102.0,60000.0,-0.0460571909176483,1714483686.432837
8275,2.381189283811265,2.368852042026397,2.368852042026397,2.356194490192345,2.3435369383582927,-1.5805773875813132,26941.0,-60000.0,0.22628268119427686,1714483686.6838741
8276,2.4061528859142873,2.4061528859142873,2.4310543379031118,2.442400063868124,2.4668517113662403,2.081610290280308,20357.0,-60000.0,0.27443714223257976,1714483686.8167343
8277,-2.961739153797315,-2.9147938055359073,-2.8819630241815357,-2.8341951804669714,-2.8056250476636624,4.432765365865419,25284.0,60000.0,0.133418888312072,1714483687.0647547
8278,-2.454775003831148,-2.4329663814621227,-2.4110843527864985,-2.389149587806643,-2.3671830588750784,3.1223386874286043,31962.0,60000.0,0.1535859532679641,1714483687.1925476
8279,-2.245537269018449,-2.245537269018449,-2.245537269018449,-2.245537269018449,-2.245537269018449,0.0,38579.0,60000.0,0.13764204225789356,1714483687.3205352
8280,-2.9002371630143893,-2.9294489005853173,-2.9739502157585775,-3.0209689850096906,-3.0659795103529635,-5.7938889140395995,33529.0,-60000.0,0.03318508862033437,1714483687.5679972
8281,2.3435369383582927,2.3435369383582927,2.3182380450040303,2.304957322788926,2.304957322788926,-1.37501763486825,38564.0,60000.0,0.10663326175491866,1714483687.8159258
8282,2.5488952488547305,2.5722794624891314,2.5954260901560056,2.6328628292742398,2.6632402222111358,3.6180872855975292,33612.0,-60000.0,0.08350786175494407,1714483688.0640135
8283,3.080131697707027,3.110833127519324,-3.1264422977150232,-3.096169374168216,-3.050932766389048,-174.88951399797867,27023.0,-60000.0,0.011075208889246152,1714483688.19302
8284,-2.650740873191774,-2.6300365264194876,-2.5959375990628013,-2.5748634360662868,-2.5535900500422257,3.423390892171784,20406.0,-60000.0,0.22904957259079015,1714483688.3228936
