,angle,angle_velocity,position,position_velocity,reward,time
0,0.0,0.0,-177.0,-11000.0,1.0,1713272852.689788
1,0.0,0.0,-771.0,-25000.0,1.0,1713272852.7298098
2,0.0,0.0,-1752.0,-42000.0,1.0,1713272852.7667172
3,3.111280359738777,0.0,-2940.0,12000.0,-0.9995406175970861,1713272852.844638
4,2.075352663834022,0.0,-4295.0,-48000.0,-0.48341911022253353,1713272852.9328969
5,3.1109446767371147,0.0,-5514.0,-47000.0,-0.999530387518003,1713272852.9670265
6,3.0810237694251974,0.0,-7247.0,-7000.0,-0.9981662658398992,1713272853.0386503
7,3.095222813283098,0.0,-6418.0,35000.0,-0.9989251115743688,1713272853.106922
8,-2.076131407132967,0.0,-5471.0,-10000.0,-0.48410066691656667,1713272853.1748178
9,-3.0899068547838673,0.0,-5996.0,-25000.0,-0.9986645864283537,1713272853.2116978
10,-3.0875649645122505,0.0,-6287.0,21000.0,-0.9985408593931597,1713272853.279836
11,-3.055253333295076,0.0,-5888.0,-11000.0,-0.9962750756955028,1713272853.3421166
12,-3.036715714859559,0.0,-5750.0,20000.0,-0.994505452921406,1713272853.4056535
13,-3.031924549196256,0.0,-4401.0,42000.0,-0.9939924781472965,1713272853.4546576
14,-3.0402319573545697,0.0,-3466.0,-27000.0,-0.9948674012436631,1713272853.543692
15,-3.0434866132920355,0.0,-3899.0,19000.0,-0.9951914610521452,1713272853.6106257
16,-3.0828368308740703,0.0,-3521.0,-4000.0,-0.9982743731749959,1713272853.6578448
17,-1.037940672332124,0.0,-4977.0,-46000.0,0.5079951554668077,1713272853.7298448
18,3.0914368776670536,0.0,-6688.0,-16000.0,-0.998742462725881,1713272853.788164
19,3.0221406263474364,0.0,-8314.0,-47000.0,-0.9928740858215575,1713272853.84778
20,2.9549899293650213,0.0,-8978.0,38000.0,-0.9826401727449391,1713272853.9559073
21,3.0648207623200157,0.0,-8347.0,-28000.0,-0.9970544855015816,1713272854.0429895
22,3.0649578442124916,0.0,-9029.0,9000.0,-0.9970649898347147,1713272854.1018157
23,3.1023573387299486,0.0,-8141.0,33000.0,-0.9992303937698136,1713272854.15104
24,-3.105328458204242,0.0,-7178.0,6000.0,-0.9993425261244696,1713272854.1977623
25,-3.03938593548254,0.0,-5569.0,48000.0,-0.9947814386110524,1713272854.2659633
26,-2.941097157049274,0.0,-5169.0,-46000.0,-0.9799680175677404,1713272854.3868809
27,-2.987658390459497,0.0,-5801.0,34000.0,-0.9881754982175953,1713272854.4958272
28,-3.0129813835034565,0.0,-5193.0,-23000.0,-0.99174096432012,1713272854.5739017
29,-3.032602828731774,0.0,-5818.0,-32000.0,-0.9940664861053667,1713272854.6016676
30,-0.0005442172035280043,0.0,-6092.0,28000.0,0.9999998519138213,1713272854.689861
31,3.094545005092879,0.0,-5452.0,-10000.0,-0.9988934635161916,1713272854.7484062
32,3.0870921515905754,0.0,-5691.0,-7000.0,-0.9985152152174428,1713272854.7772288
33,3.0641500724135597,0.0,-6124.0,-20000.0,-0.9970028216877916,1713272854.8139176
34,3.017086046044403,0.0,-6505.0,7000.0,-0.9922590600311961,1713272854.8608763
35,2.9669204545815533,0.0,-6461.0,-9000.0,-0.9847835588179368,1713272854.9021733
36,2.9618192210446206,0.0,-6404.0,14000.0,-0.9838842298108329,1713272854.9488862
