,angle,angle_velocity,position,position_velocity,reward,time
0,3.112189365385788,-0.0415780991672757,1369.0,46000.0,-0.9995677544643531,1713340798.8147755
1,-2.0728971807696928,-125.98818908878575,3142.0,6000.0,-0.48126815206848594,1713340798.888639
2,-2.0728971807696928,109.38303881317734,3885.0,35000.0,-0.48126815206848594,1713340798.9386754
3,-3.1089877333402076,-147.37370645516106,5120.0,25000.0,-0.9994685066752921,1713340798.9810202
4,-3.1089877333402076,-0.04186094209734369,5376.0,-22000.0,-0.9994685066752921,1713340799.048358
5,-3.108271657711546,0.04407962732156276,4832.0,-16000.0,-0.9994449069791543,1713340799.0780284
6,2.0721811051410306,83.6871561532784,5455.0,43000.0,-0.48064033586866906,1713340799.1573133
7,3.108271657711546,0.0,6895.0,6000.0,-0.9994449069791543,1713340799.2132537
8,3.108271657711546,0.0,6728.0,-15000.0,-0.9994449069791543,1713340799.260302
9,3.041924001098631,-1.4270510162786136,7373.0,42000.0,-0.995037190209989,1713340799.3392591
10,3.0407863490881186,-0.10777644449978112,8297.0,50000.0,-0.9949233457139942,1713340799.3653452
11,3.0750244898139694,0.0,9847.0,-13000.0,-0.9977851578566089,1713340799.452434
12,3.0750244898139694,-1.5189500610142785,9561.0,0.0,-0.9977851578566089,1713340799.4901967
13,3.041924001098631,0.0,10381.0,37000.0,-0.995037190209989,1713340799.5473075
14,3.09642649323728,-1.3003887922839703,10164.0,-43000.0,-0.998980182364662,1713340799.6551838
15,3.0407863490881186,0.1312072659979233,10417.0,49000.0,-0.9949233457139942,1713340799.7726426
16,0.0,-159.36917812119418,12020.0,-12000.0,1.0,1713340799.8616018
17,0.0,0.0,11336.0,-29000.0,1.0,1713340799.9013045
18,2.0721811051410306,-120.42783999987223,11741.0,45000.0,-0.48064033586866906,1713340799.9987078
19,0.0,0.0,12714.0,48000.0,1.0,1713340800.025538
20,-3.0734989394638226,0.0,13189.0,-43000.0,-0.9976825187217698,1713340800.145506
21,-2.0714157017268566,145.42130114959934,11910.0,-28000.0,-0.4799689992491281,1713340800.186407
22,3.107506254297372,0.04355831051644353,12052.0,40000.0,-0.999419114938261,1713340800.2737079
23,3.1078889560044587,-0.04778848137311205,12125.0,-44000.0,-0.9994320841474165,1713340800.3821943
24,3.0727361642887487,-1.2881117459224927,11193.0,-50000.0,-0.997630328422983,1713340800.4094207
25,2.99667052558263,-1.078463564289099,9480.0,0.0,-0.9895171547856295,1713340800.4846382
26,3.009041121293119,0.0,9267.0,-19000.0,-0.9912279006826347,1713340800.5215356
27,2.9948083475624117,-0.2219279576185737,8789.0,-6000.0,-0.98924651212765,1713340800.559881
28,2.9981754062538015,-1.7228334046145957,8649.0,-3000.0,-0.9897333621466337,1713340800.5874336
29,3.0075362406219477,1.3851892663526915,8731.0,11000.0,-0.991027887730141,1713340800.626443
30,3.03096304116346,1.9025132328162255,10073.0,46000.0,-0.9938867831709545,1713340800.6838045
31,3.09642649323728,1.2193517947367318,11716.0,13000.0,-0.998980182364662,1713340800.7429578
32,-2.071798403433944,-139.0290944741092,10933.0,-40000.0,-0.480304702731755,1713340800.821766
33,-3.1078889560044587,-0.05615156313068462,9698.0,-20000.0,-0.9994320841474165,1713340800.8686252
34,0.0,0.0,9193.0,-25000.0,1.0,1713340800.8985336
35,-3.1071235525902856,0.04388220839392713,8554.0,4000.0,-0.9994059993535875,1713340800.945742
36,0.0,141.67613272806344,8918.0,23000.0,1.0,1713340800.9834595
37,-3.1071235525902856,0.0,9345.0,-10000.0,-0.9994059993535875,1713340801.0413444
38,-3.1071235525902856,0.0,9959.0,36000.0,-0.9994059993535875,1713340801.1084452
39,-3.1078889560044587,-0.03342984215347927,10932.0,19000.0,-0.9994320841474165,1713340801.1447153
40,-3.084961402231001,1.1843194533164245,11323.0,-2000.0,-0.998396879200691,1713340801.191652
41,-3.084961402231001,-1.2894706472127475,10792.0,-22000.0,-0.998396879200691,1713340801.2398834
42,-3.1071235525902856,0.0,9854.0,-41000.0,-0.9994059993535875,1713340801.2773895
43,-2.0714157017268566,133.00898902963507,8945.0,-49000.0,-0.4799689992491281,1713340801.304485
44,3.0158546678754345,-1.1982011232124377,8117.0,31000.0,-0.9921053888787205,1713340801.4106286
45,3.004526479279606,0.0,9082.0,19000.0,-0.9906211292434749,1713340801.4515867
46,3.004526479279606,0.0,10012.0,30000.0,-0.9906211292434749,1713340801.4925978
47,3.038511045067093,0.0,10819.0,-6000.0,-0.9946917938265513,1713340801.5509279
48,3.038511045067093,0.0,10582.0,-14000.0,-0.9946917938265513,1713340801.582537
49,3.038511045067093,0.0,9504.0,-43000.0,-0.9946917938265513,1713340801.6295893
50,3.0271828564712635,-1.6105667565389272,8223.0,-32000.0,-0.9934623351171261,1713340801.6689103
51,3.006031359950777,0.184449606528742,7245.0,-19000.0,-0.9908256304310729,1713340801.7088182
52,3.0075362406219477,-0.1782006668095273,6757.0,-23000.0,-0.991027887730141,1713340801.7368197
53,3.004526479279606,-0.18705331373327785,6186.0,2000.0,-0.9906211292434749,1713340801.7844913
54,3.006031359950777,0.17690213148090156,6190.0,-5000.0,-0.9908256304310729,1713340801.8115222
55,3.028687737142435,1.0061851355752245,6040.0,-8000.0,-0.9936330078475549,1713340801.8389661
56,3.0727361642887487,0.0,6464.0,30000.0,-0.997630328422983,1713340801.895786
57,-2.0721811051410306,-101.90200057079788,6930.0,-22000.0,-0.48064033586866906,1713340801.9746275
58,-3.1071235525902856,0.0,5502.0,-48000.0,-0.9994059993535875,1713340802.0238245
59,-3.107506254297372,0.0,4461.0,-43000.0,-0.999419114938261,1713340802.052982
60,-2.071798403433944,-0.052187551098635376,3743.0,30000.0,-0.480304702731755,1713340802.1521206
61,-3.0727361642887487,1.367366258403764,4424.0,-18000.0,-0.997630328422983,1713340802.220867
62,-3.0727361642887487,0.0,4040.0,-10000.0,-0.997630328422983,1713340802.2478466
63,-3.0750244898139694,-0.07619886553350667,3880.0,4000.0,-0.9977851578566089,1713340802.2858381
64,-3.107506254297372,-1.1735269828702681,2905.0,-43000.0,-0.999419114938261,1713340802.3536918
65,3.108629695525877,0.0,3166.0,49000.0,-0.9994567708879423,1713340802.4741056
66,3.108271657711546,0.0,4857.0,22000.0,-0.9994449069791543,1713340802.5205903
67,3.107506254297372,0.0,5797.0,32000.0,-0.999419114938261,1713340802.5579975
68,1.0360905525705153,-84.62982982158823,6749.0,-2000.0,0.5095879041594938,1713340802.6165938
69,1.0360905525705153,98.36600053590095,6497.0,-14000.0,0.5095879041594938,1713340802.653778
70,3.1089877333402076,0.03377585250405088,6117.0,-19000.0,-0.9994685066752921,1713340802.6816418
71,3.054736231223359,-1.0953793981824531,6177.0,22000.0,-0.9962303517052353,1713340802.7487373
72,3.041924001098631,0.0,6032.0,-28000.0,-0.995037190209989,1713340802.8268652
73,3.041924001098631,0.0,5332.0,-32000.0,-0.995037190209989,1713340802.8539922
74,2.9887191260847765,-1.3991949551539102,4518.0,11000.0,-0.9883375817251911,1713340802.9227998
75,2.974581798154947,0.0,5450.0,32000.0,-0.9860860735663188,1713340802.9698486
76,3.009041121293119,0.0,6266.0,38000.0,-0.9912279006826347,1713340802.9977386
77,3.108271657711546,1.5139533520228952,6568.0,-36000.0,-0.9994449069791543,1713340803.0958083
78,3.108271657711546,0.0,6867.0,46000.0,-0.9994449069791543,1713340803.204165
79,-3.108271657711546,-89.43934199820373,8425.0,1000.0,-0.9994449069791543,1713340803.270868
80,-3.0750244898139694,0.0,9288.0,34000.0,-0.9977851578566089,1713340803.3279266
81,-3.0750244898139694,0.0,10144.0,28000.0,-0.9977851578566089,1713340803.358306
82,-3.0309630411634605,1.2760046841442108,10946.0,4000.0,-0.9938867831709545,1713340803.4067705
83,-3.0200020812282897,-1.122173990478658,11014.0,-1000.0,-0.9926169691427411,1713340803.4337518
84,-3.0407863490881186,0.13500108580958758,11775.0,34000.0,-0.9949233457139942,1713340803.4909213
85,-3.0734989394638226,0.0898615544129182,12436.0,-25000.0,-0.9976825187217698,1713340803.5688138
86,-3.0960437915301937,-1.8048978820912316,11821.0,-6000.0,-0.998962829919104,1713340803.605985
87,3.0956610898231065,-1.6961188238238798,10692.0,-44000.0,-0.9989453311648557,1713340803.6658847
88,3.0499194181409783,-1.3695481076540599,9285.0,-16000.0,-0.9958009509150546,1713340803.7141051
89,2.9266310802124536,-0.24727096122521441,10335.0,45000.0,-0.976984591706679,1713340803.8020167
90,2.9486689300363325,0.0,10415.0,-47000.0,-0.981447867543036,1713340803.9210742
91,2.902033925249558,0.0,9124.0,18000.0,-0.9714427717113266,1713340804.007823
92,2.9820804545028756,2.684924225098277,8656.0,-33000.0,-0.9873048814839711,1713340804.0872521
93,3.004526479279606,-0.15405966102453122,7412.0,-44000.0,-0.9906211292434749,1713340804.125068
94,3.0158546678754345,0.0,6513.0,-44000.0,-0.9921053888787205,1713340804.152056
95,3.038511045067093,-0.14252690875778276,5542.0,-37000.0,-0.9946917938265513,1713340804.1809268
96,2.0725391429553617,-155.14924903338334,5304.0,39000.0,-0.48095427479560027,1713340804.2802327
97,-2.0725391429553617,-85.3801475305262,6445.0,21000.0,-0.48095427479560027,1713340804.3188636
98,-3.006031359950777,1.0640640834132826,6164.0,-29000.0,-0.9908256304310729,1713340804.3959641
99,-2.9799343456794376,0.0,6176.0,31000.0,-0.9869617274245639,1713340804.483894
