time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/value_loss,train/entropy_loss,train/n_updates,train/learning_rate,train/loss,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/explained_variance
153,4,70038,313344,24.42435257,186.33,5.1353098433464766,-4.571061697602272,1520,1e-05,3.3052945137023926,0.00013482748,-0.002134152517828625,0.0,0.2,0.034762799739837646
154,4,70501,315392,25.075202519999998,186.33,4.136732717603445,-4.57009331882,1530,1e-05,2.1456642150878906,0.00012898783,-0.0021484068092831876,0.0,0.2,0.1495814323425293
155,4,70957,317440,25.11736425,186.33,5.3599746286869046,-4.570922841131687,1540,1e-05,2.7536981105804443,0.00015243242,-0.0025505318415525837,0.0,0.2,0.012631714344024658
156,4,71413,319488,25.154412469999997,186.33,4.9293835707008835,-4.569095085561275,1550,1e-05,1.2388278245925903,0.0001656696,-0.0024393995059654116,0.0,0.2,0.08371907472610474
157,4,71868,321536,25.28445808,186.33,5.325611186772585,-4.568682530522347,1560,1e-05,2.1452412605285645,0.00013508074,-0.0022462838081992232,0.0,0.2,0.048262596130371094
158,4,72323,323584,25.346903110000003,186.33,4.6793792139738795,-4.568196834623814,1570,1e-05,3.336063861846924,0.00011872448,-0.002018064065487124,0.0,0.2,0.11710447072982788
159,4,72783,325632,25.319188599999997,186.33,5.0183130241930485,-4.565867158770561,1580,1e-05,3.143934965133667,0.00013983727,-0.0019075636329944246,0.0,0.2,0.046484529972076416
160,4,73248,327680,25.545057279999995,186.33,5.303394033014774,-4.566669705510139,1590,1e-05,2.5486342906951904,0.00017504286,-0.002651867135136854,0.0,0.2,0.11002546548843384
161,4,73693,329728,25.636515409999998,186.33,4.7857103072106835,-4.5670030325651165,1600,1e-05,1.3717982769012451,0.00015201085,-0.0024059400020632893,0.0,0.2,0.17461079359054565
162,4,74150,331776,25.620661289999997,186.33,5.1381052255630495,-4.568541513383389,1610,1e-05,2.4203596115112305,0.00011487972,-0.0019563187728635968,0.0,0.2,-0.10127115249633789
163,4,74611,333824,25.339225839999997,186.33,4.779716251045466,-4.565787510573864,1620,1e-05,1.9977694749832153,0.0001877484,-0.0026373454718850555,0.0,0.2,0.1135944128036499
164,4,75068,335872,25.563596380000003,186.33,4.723003631085158,-4.5666165843606,1630,1e-05,2.0334653854370117,0.00016947911,-0.0026240580671583304,0.0,0.2,0.060837388038635254
165,4,75508,337920,25.212557549999996,186.33,4.702907981723547,-4.56589171141386,1640,1e-05,3.116426467895508,0.00015165069,-0.0024175604412448592,0.0,0.2,0.08208334445953369
166,4,75966,339968,25.014374260000004,186.33,4.705664060264826,-4.567238274216652,1650,1e-05,1.9731717109680176,0.0001724429,-0.002342537193908356,0.0,0.2,0.00958395004272461
167,4,76420,342016,25.126143310000003,186.33,4.948550099879503,-4.5679447025060655,1660,1e-05,2.2765085697174072,0.00013192187,-0.0020759242564963643,0.0,0.2,0.015100538730621338
168,4,76874,344064,25.25216981,186.33,4.682800485193729,-4.565602171421051,1670,1e-05,1.9063036441802979,0.00015273277,-0.0025361712763697143,0.0,0.2,0.02401512861251831
169,4,77328,346112,25.249889049999997,186.33,4.705070424079895,-4.565819676220417,1680,1e-05,1.871748685836792,0.00013345265,-0.0022295516486337875,0.0,0.2,0.05325061082839966
170,4,77778,348160,25.347583079999996,186.33,5.6492479629814625,-4.566703829169273,1690,1e-05,2.7746376991271973,0.00011661451,-0.001990867491986137,0.0,0.2,0.09784168004989624
171,4,78234,350208,25.39147166,186.33,4.990902331471443,-4.56730083078146,1700,1e-05,1.910752296447754,0.00013736618,-0.0019720744210644627,0.0,0.2,0.013255298137664795
172,4,78686,352256,24.82384089,186.33,5.424931657314301,-4.569319570064545,1710,1e-05,1.879339575767517,0.00012807662,-0.002169614665035624,0.0,0.2,-0.0009016990661621094
173,4,79135,354304,24.279776239999993,186.33,4.652018689364195,-4.56827142238617,1720,1e-05,1.6688483953475952,0.00014713858,-0.0022920673625776546,0.0,0.2,0.038098812103271484
174,4,79587,356352,24.141390580000003,186.33,4.823605273663998,-4.567518626153469,1730,1e-05,2.0946524143218994,0.00021044986,-0.0028528024544357323,0.0,0.2,0.0005319118499755859
175,4,80034,358400,24.343607150000004,186.33,4.523366539180278,-4.566943021118641,1740,1e-05,3.7031662464141846,0.00015123351,-0.0023461251039407216,0.0,0.2,0.06030482053756714
176,4,80490,360448,24.035670159999995,186.33,5.333104315400123,-4.567760917544365,1750,1e-05,2.64642333984375,0.00014213842,-0.0022760557891160715,0.0,0.2,0.03950101137161255
177,4,80944,362496,24.266262979999997,186.33,4.4400567673146725,-4.5670623406767845,1760,1e-05,2.313087224960327,0.00016479628,-0.0026268807421729436,0.0,0.2,0.07313311100006104
178,4,81400,364544,24.377060439999994,186.33,4.785258992761373,-4.567663909494877,1770,1e-05,1.8367979526519775,0.00012717233,-0.0018073961284244433,0.0,0.2,0.10570859909057617
179,4,81851,366592,24.400950880000003,186.33,5.7127169542014595,-4.567406783998012,1780,1e-05,2.316591262817383,9.7062235e-05,-0.001879356570134405,0.0,0.2,0.03102898597717285
180,4,82295,368640,24.27902847,186.33,5.68425854742527,-4.5678389683365825,1790,1e-05,3.6252214908599854,0.00013210872,-0.0022006123763276264,0.0,0.2,0.04636150598526001
181,4,82743,370688,24.521746220000004,186.33,5.113874540477991,-4.568357247114181,1800,1e-05,2.4695467948913574,0.00014874007,-0.0025805849909374956,0.0,0.2,-0.059349894523620605
182,4,83196,372736,24.641241690000005,186.33,4.520332313701511,-4.567966450750828,1810,1e-05,4.067391872406006,0.00017542002,-0.0025837850174866618,0.0,0.2,0.005545437335968018
183,4,83644,374784,24.963491550000004,186.33,5.046177420020103,-4.567263041436672,1820,1e-05,2.393728017807007,0.00021819898,-0.0027630969423626086,0.0,0.2,-0.008133769035339355
184,4,84091,376832,25.01368516,186.33,4.533679301664233,-4.5683736726641655,1830,1e-05,2.434612512588501,0.00014215964,-0.002102154053864069,0.0,0.2,-0.01138925552368164
185,4,84538,378880,25.24044293,186.33,5.220242684334517,-4.567337901890278,1840,1e-05,1.7939953804016113,8.521654e-05,-0.0017125876984209754,0.0,0.2,0.015908241271972656
186,4,84992,380928,25.252771010000007,186.33,4.954044303297996,-4.566757199168205,1850,1e-05,2.654406785964966,0.00020693638,-0.003074793695122935,0.0,0.2,0.01600813865661621
187,4,85441,382976,24.884125940000004,186.33,5.165314747020602,-4.566649375855922,1860,1e-05,2.276982069015503,0.00020991187,-0.0026407591700262855,0.0,0.2,0.012936532497406006
188,4,85899,385024,25.105729139999994,186.33,5.196511210501194,-4.565182073414325,1870,1e-05,1.3338271379470825,0.00015889714,-0.0019731102329387795,0.0,0.2,0.021318376064300537
189,4,86340,387072,25.294953260000003,186.33,5.673477489501238,-4.563456766307354,1880,1e-05,2.04081654548645,0.000114341674,-0.001876737279962981,0.0,0.2,0.11004525423049927
190,4,86783,389120,25.52907424,186.33,7.403621406853199,-4.563263432681561,1890,1e-05,3.2639689445495605,0.00011946281,-0.002160147438553395,0.0,0.2,0.017660140991210938
191,4,87229,391168,25.84393301,186.33,5.0857446871697904,-4.56317725777626,1900,1e-05,2.567873954772949,0.00017999063,-0.00248887409834424,0.0,0.2,-0.04095339775085449
192,4,87677,393216,26.338554529999996,186.33,5.273900358378887,-4.5633895441889765,1910,1e-05,3.184903860092163,0.00019643089,-0.002372411242686212,0.0,0.2,0.006016790866851807
193,4,88129,395264,26.41718399,186.33,6.478586981445551,-4.563692250847817,1920,1e-05,2.74457049369812,0.00010218602,-0.001912310778425308,0.0,0.2,-0.05957603454589844
194,4,88582,397312,26.559253729999995,186.33,5.563669563084841,-4.563563412427902,1930,1e-05,2.617246389389038,0.00013804977,-0.00211670481658075,0.0,0.2,-0.004308223724365234
195,4,89030,399360,26.39182217,186.33,5.0180597804486755,-4.562136760354042,1940,1e-05,2.382960557937622,0.00015843604,-0.002439287168090232,0.0,0.2,0.04189866781234741
196,4,89490,401408,26.70652574999999,186.33,4.870557699352503,-4.563840758800507,1950,1e-05,1.8191319704055786,0.0001686028,-0.002454242767271353,0.0,0.2,0.01703774929046631
197,4,89934,403456,26.537187170000003,186.33,4.9585507236421105,-4.562705293297768,1960,1e-05,2.1671793460845947,0.00014899377,-0.0023537643486633898,0.0,0.2,0.08509701490402222
198,4,90383,405504,25.687412469999998,186.33,5.382163878530264,-4.562171626091003,1970,1e-05,2.7977757453918457,0.00016249187,-0.002220950385526521,0.0,0.2,0.043010711669921875
199,4,90833,407552,25.426876260000004,186.33,4.475099953263998,-4.562740045785904,1980,1e-05,2.0348525047302246,0.00015866393,-0.002372956270119175,0.0,0.2,0.035517096519470215
200,4,91281,409600,24.949251289999996,186.33,5.201412560418248,-4.562122470140457,1990,1e-05,1.2491601705551147,0.00015372658,-0.0020931240185745994,0.0,0.2,0.017268359661102295
201,4,91741,411648,24.52324628,186.33,4.650088414177299,-4.561445079743862,2000,1e-05,1.6805462837219238,0.00018752433,-0.002589654228358995,0.0,0.2,0.03269326686859131
202,4,92182,413696,24.063880060000002,186.33,4.365169578045607,-4.559190493822098,2010,1e-05,1.6578724384307861,0.0001560307,-0.0023043678047542926,0.0,0.2,0.1026354432106018
203,4,92629,415744,23.71703818999999,186.33,4.433385790139437,-4.559680350124836,2020,1e-05,1.093143343925476,0.00016546182,-0.002556719224230619,0.0,0.2,0.0010643601417541504
204,4,93076,417792,23.595322449999998,186.33,4.483320939913392,-4.558903478085995,2030,1e-05,2.1621274948120117,0.00012258891,-0.002024833504037815,0.0,0.2,0.05822712182998657
205,4,93525,419840,23.63775291,186.33,5.257963366061449,-4.558327955007553,2040,1e-05,3.0183167457580566,0.00014129916,-0.0020557817988446914,0.0,0.2,-0.02828216552734375
206,4,93977,421888,23.23089702,186.33,5.121171425282955,-4.559459228813648,2050,1e-05,3.2777762413024902,0.00023122155,-0.002775921804641257,0.0,0.2,0.030782580375671387
207,4,94419,423936,23.723057169999997,186.33,4.507019899785519,-4.560037943720817,2060,1e-05,2.2807910442352295,0.00017385196,-0.0024800067345495335,0.0,0.2,0.16849899291992188
208,4,94871,425984,23.94634764,186.33,5.142409911751747,-4.560479278862476,2070,1e-05,2.297968626022339,0.00013965627,-0.002220362579100765,0.0,0.2,-0.016782045364379883
209,4,95314,428032,24.05912269,186.33,4.867864599823951,-4.559759582579136,2080,1e-05,1.5717384815216064,0.00013476441,-0.002387903585622553,0.0,0.2,0.07766193151473999
210,4,95769,430080,24.285900580000003,186.33,5.248222182318568,-4.5613460168242455,2090,1e-05,2.0702860355377197,0.00017542116,-0.002571394474216504,0.0,0.2,-0.050060272216796875
211,4,96209,432128,24.679684459999997,186.33,4.814010349288583,-4.560365211963654,2100,1e-05,2.758303642272949,0.00013228241,-0.002304532326525077,0.0,0.2,0.05288529396057129
212,4,96653,434176,24.731778979999998,186.33,4.75613592043519,-4.5605440273880955,2110,1e-05,1.2445226907730103,0.00020500904,-0.0029825272715243044,0.0,0.2,0.08858335018157959
213,4,97101,436224,24.920243460000002,186.33,4.414973290264607,-4.560096946358681,2120,1e-05,2.755215644836426,0.00014841909,-0.0022773282886191736,0.0,0.2,0.02876800298690796
214,4,97547,438272,24.780340909999996,186.33,4.230508780479431,-4.55956933349371,2130,1e-05,2.5474114418029785,0.00021223284,-0.002590075498301303,0.0,0.2,0.04543668031692505
215,4,97992,440320,24.763094649999992,186.33,4.434174002707005,-4.558200296759606,2140,1e-05,2.507793664932251,0.0001644243,-0.0025904830974468494,0.0,0.2,0.014011621475219727
216,4,98437,442368,24.773102379999997,186.33,4.079690516740084,-4.5589991986751555,2150,1e-05,1.809333086013794,0.00018321592,-0.002499927609460428,0.0,0.2,0.034744083881378174
217,4,98881,444416,24.68953071,186.33,4.2711783111095425,-4.559858803451061,2160,1e-05,1.886374592781067,0.00014710915,-0.0022470544856332706,0.0,0.2,0.00577855110168457
218,4,99321,446464,24.43590115,186.33,4.792027331516147,-4.559122823178768,2170,1e-05,3.218444585800171,0.00012993469,-0.001935169163334649,0.0,0.2,-0.03451073169708252
219,4,99768,448512,24.143830729999994,186.33,4.559396662563086,-4.558160784840584,2180,1e-05,1.796916127204895,0.0001753548,-0.0021690726833185183,0.0,0.2,-0.005108952522277832
220,4,100208,450560,23.96644061,186.33,4.379143957793713,-4.556301681697368,2190,1e-05,1.7280211448669434,0.00014339943,-0.0022168324423546435,0.0,0.2,0.048532962799072266
221,4,100650,452608,23.56088279,186.33,4.249404265731573,-4.555750143527985,2200,1e-05,1.836867094039917,0.00016066502,-0.0024120275003951972,0.0,0.2,0.09080570936203003
222,4,101097,454656,23.421670119999998,186.33,3.487120755761862,-4.554876472055912,2210,1e-05,2.482435941696167,0.00022600431,-0.0028688429243629797,0.0,0.2,0.10733199119567871
223,4,101545,456704,23.493015760000006,186.33,4.285768339782953,-4.554491919279099,2220,1e-05,2.2319085597991943,0.00015003944,-0.0024435778803308496,0.0,0.2,0.008814215660095215
224,4,101993,458752,23.942378320000003,186.33,4.601472994685173,-4.55419060587883,2230,1e-05,2.515591859817505,0.00015303123,-0.0023431635374436153,0.0,0.2,0.058078110218048096
225,4,102439,460800,24.412011539999998,186.33,4.186493163555861,-4.554675175249576,2240,1e-05,2.532233953475952,0.00013557356,-0.0022445484639320055,0.0,0.2,-0.033220887184143066
226,4,102881,462848,24.35964737000001,186.33,4.287214251607656,-4.5553103849291805,2250,1e-05,2.556892156600952,0.00020180634,-0.0029069872602121905,0.0,0.2,0.021940112113952637
227,4,103325,464896,24.399205189999996,186.33,4.145202688872814,-4.552500347793102,2260,1e-05,1.6726524829864502,0.000188459,-0.0027980952378129586,0.0,0.2,0.020219624042510986
228,4,103772,466944,24.944444609999994,186.33,4.026669843122363,-4.553001511096954,2270,1e-05,1.2744860649108887,0.0001245334,-0.0019315059231303166,0.0,0.2,0.03175884485244751
229,4,104213,468992,25.06183222,186.33,4.574754248932004,-4.554158309102059,2280,1e-05,2.4058163166046143,0.00014138815,-0.0022391442355001344,0.0,0.2,-0.0002830028533935547
230,4,104651,471040,24.94029382,186.33,4.668680958077312,-4.55517769753933,2290,1e-05,1.337658405303955,0.00021702616,-0.0026389289894723335,0.0,0.2,-0.03410172462463379
231,4,105088,473088,25.182686240000002,186.33,4.63140130341053,-4.555359557271004,2300,1e-05,1.4013417959213257,0.00016060672,-0.0021665021464286837,0.0,0.2,-0.011474132537841797
232,4,105534,475136,25.21201626,186.33,5.123276047408581,-4.5536915987730024,2310,1e-05,2.0839734077453613,0.00011076982,-0.0023611807846464217,0.0,0.2,0.014018654823303223
233,4,105980,477184,24.791094709999996,186.33,4.484436758607626,-4.553159414231777,2320,1e-05,2.132739782333374,0.00017687291,-0.0024259719131805467,0.0,0.2,-0.012148857116699219
234,4,106425,479232,24.502359760000004,186.33,4.751956785097718,-4.552717936038971,2330,1e-05,2.3200769424438477,0.0001744217,-0.0024893881971365774,0.0,0.2,-0.008249521255493164
235,4,106868,481280,24.376073729999998,186.33,4.044607530534267,-4.552251723408699,2340,1e-05,1.2617478370666504,0.00020912648,-0.0029187565814936534,0.0,0.2,0.004801392555236816
236,4,107314,483328,24.45974084,186.33,4.61382877677679,-4.55277394503355,2350,1e-05,2.3035879135131836,0.00013806141,-0.0021586412738543006,0.0,0.2,0.007155001163482666
237,4,107752,485376,23.910733460000003,186.33,4.292289368063211,-4.552868795394898,2360,1e-05,2.4385671615600586,0.00016174396,-0.0023089671063644345,0.0,0.2,0.02058398723602295
238,4,108191,487424,23.8857737,186.33,4.254537692666053,-4.551811267435551,2370,1e-05,1.936960220336914,0.00015328496,-0.0024210012546973304,0.0,0.2,-0.01176595687866211
239,4,108630,489472,23.891944680000005,186.33,4.678618651255965,-4.552302329242229,2380,1e-05,3.725576400756836,0.00014848626,-0.0024275989329908044,0.0,0.2,-0.007694363594055176
240,4,109081,491520,23.93963469,186.33,3.5748347509652376,-4.554446952044964,2390,1e-05,2.705364465713501,0.00027746987,-0.0032373425194236914,0.0,0.2,-0.009498953819274902
241,4,109520,493568,23.692958940000004,186.33,4.679433492571116,-4.551029282808304,2400,1e-05,2.2545559406280518,0.0001321263,-0.00229538935382152,0.0,0.2,0.023510217666625977
242,4,109959,495616,23.52479074,186.33,4.346864236891269,-4.553878600895405,2410,1e-05,2.143232822418213,0.00020350332,-0.0028723411924147513,0.0,0.2,-0.020711660385131836
243,4,110402,497664,23.534800839999992,186.33,3.851895546540618,-4.553660751879216,2420,1e-05,1.8695727586746216,0.00021046007,-0.002965926918113837,0.0,0.2,-0.02214527130126953
244,4,110846,499712,23.74813142,186.33,4.365439730510116,-4.551114135980606,2430,1e-05,2.360978603363037,0.00013317246,-0.0019268425632617437,0.0,0.2,0.011502981185913086
245,4,111288,501760,23.838395690000002,186.33,5.096202989667654,-4.553123879432678,2440,1e-05,3.528360366821289,9.837691e-05,-0.0018031999476079363,0.0,0.2,-0.008544683456420898
246,4,111718,503808,24.193745530000005,186.33,4.650497048348188,-4.553429955244065,2450,1e-05,1.9265949726104736,0.00016845981,-0.0024840694990416524,0.0,0.2,0.0037347078323364258
247,4,112150,505856,24.30630795,186.33,5.2888922449201345,-4.552511470019818,2460,1e-05,2.151040554046631,0.00012410371,-0.002095174763962859,0.0,0.2,-0.00822293758392334
248,4,112593,507904,24.601608419999998,186.33,4.941937241703272,-4.553865972161293,2470,1e-05,2.706179618835449,0.00016835469,-0.0023676342170801945,0.0,0.2,-0.0010399818420410156
249,4,113029,509952,24.554516729999992,186.33,4.837691958993673,-4.553946271538734,2480,1e-05,1.3094196319580078,0.00017139415,-0.002336618064873619,0.0,0.2,0.009790539741516113
250,4,113459,512000,24.53087601,186.33,4.455363033339381,-4.553674985468388,2490,1e-05,1.200089693069458,0.00018145176,-0.0028523145359940828,0.0,0.2,-0.02263343334197998
251,4,113890,514048,24.576731739999996,186.33,4.430580437928438,-4.553830517828464,2500,1e-05,3.630068778991699,0.00015019631,-0.0023842680631787514,0.0,0.2,0.008029758930206299
252,4,114333,516096,24.85909739,186.33,4.171692363917828,-4.553405621647835,2510,1e-05,2.2213497161865234,0.00014048605,-0.0020484141634369733,0.0,0.2,-0.004719257354736328
253,4,114772,518144,24.61021452,186.33,4.2837810140103105,-4.552312348783016,2520,1e-05,0.9168738722801208,0.00012539572,-0.0019540266621334013,0.0,0.2,0.0008594393730163574
254,4,115215,520192,24.560714089999998,186.33,4.552966229990124,-4.550450365245342,2530,1e-05,2.8150837421417236,0.00013521942,-0.0019526887423126026,0.0,0.2,0.001693427562713623
255,4,115647,522240,24.372746839999994,186.33,4.5897654935717584,-4.550541418790817,2540,1e-05,1.590054988861084,0.00011541194,-0.001946276833768934,0.0,0.2,0.015544295310974121
256,4,116087,524288,24.44440188,186.33,4.306804626807571,-4.550572507083416,2550,1e-05,2.4606635570526123,0.00017387437,-0.002470566458941903,0.0,0.2,-0.03440582752227783
257,4,116531,526336,24.380280729999996,186.33,4.542680605500936,-4.549772039055824,2560,1e-05,1.8886289596557617,0.00012180695,-0.0019842136054649016,0.0,0.2,-0.005670309066772461
258,4,116973,528384,24.746692459999995,186.33,5.3064458183944225,-4.550952583551407,2570,1e-05,2.4617223739624023,0.00011246634,-0.002012348913558526,0.0,0.2,0.026352345943450928
259,4,117411,530432,24.72322141,186.33,5.042656423151493,-4.551071435213089,2580,1e-05,1.6609188318252563,0.00013235013,-0.0022760744075640106,0.0,0.2,0.015081465244293213
260,4,117843,532480,24.765840389999994,186.33,4.408981989696622,-4.550896427035331,2590,1e-05,1.6499793529510498,0.000165632,-0.0021056994730315635,0.0,0.2,-0.014355063438415527
261,4,118278,534528,24.954423239999997,186.33,4.17693343013525,-4.549191179871559,2600,1e-05,1.7470663785934448,0.00019614433,-0.0024082660434942226,0.0,0.2,0.0004208087921142578
262,4,118719,536576,25.151793259999998,186.33,4.687154538929462,-4.54865845143795,2610,1e-05,1.8124563694000244,0.00016414435,-0.0023481552343582734,0.0,0.2,0.027772486209869385
263,4,119158,538624,25.275089679999997,186.33,5.147610753774643,-4.549877138435841,2620,1e-05,2.051457166671753,0.00017548303,-0.0023044488865707536,0.0,0.2,0.006267070770263672
264,4,119598,540672,25.87496413,186.33,4.912604676932096,-4.5488959640264515,2630,1e-05,1.227400541305542,0.00011742604,-0.002068812772631645,0.0,0.2,-0.005020737648010254
265,4,120039,542720,25.710962939999998,186.33,4.135225515440107,-4.550630715489388,2640,1e-05,1.951741099357605,0.00019170844,-0.0024646807985845955,0.0,0.2,0.040149807929992676
266,4,120478,544768,25.386252080000006,186.33,4.4837757557630535,-4.550747944414615,2650,1e-05,2.8126678466796875,0.00019380994,-0.0025897863175487145,0.0,0.2,0.02484971284866333
267,4,120921,546816,25.53423425,186.33,4.6467400718480345,-4.5495984390377995,2660,1e-05,3.691668748855591,0.0001287814,-0.0021013738398323765,0.0,0.2,0.005345523357391357
268,4,121361,548864,25.847313299999996,186.33,5.041798866540193,-4.552161960303783,2670,1e-05,3.184722900390625,0.00012041954,-0.0018631878621818033,0.0,0.2,-0.016620635986328125
269,4,121798,550912,25.934607990000003,186.33,5.201279620826244,-4.5520835056900975,2680,1e-05,2.7930424213409424,0.00016085422,-0.0024975257692858577,0.0,0.2,0.01873856782913208
270,4,122236,552960,26.134502159999997,186.33,5.429699647426605,-4.5516348540782925,2690,1e-05,3.7000551223754883,0.00014088518,-0.0020139945823757443,0.0,0.2,0.004673600196838379
271,4,122680,555008,26.277541429999996,186.33,4.84389960989356,-4.5504906788468364,2700,1e-05,2.6093995571136475,0.00028025603,-0.003128049797669519,0.0,0.2,-0.00826263427734375
272,4,123115,557056,26.05390652,186.33,4.847162564843893,-4.548874244093895,2710,1e-05,2.870389699935913,0.00015422015,-0.00236065187928034,0.0,0.2,0.016551971435546875
273,4,123555,559104,26.549738639999998,186.33,5.173999969661236,-4.549895633757115,2720,1e-05,3.136765241622925,0.00011062034,-0.001822090308269253,0.0,0.2,0.002034902572631836
274,4,123998,561152,26.28728047,186.33,5.515602108091116,-4.550161300599575,2730,1e-05,2.5631721019744873,0.00011526997,-0.0018212931852758629,0.0,0.2,0.018807649612426758
275,4,124437,563200,26.120494429999997,186.33,4.407243442162871,-4.548934654891491,2740,1e-05,1.6705900430679321,0.00017693624,-0.0024833130970364436,0.0,0.2,0.03571474552154541
276,4,124872,565248,25.898758439999998,186.33,4.643410868197679,-4.551511935889721,2750,1e-05,3.0777528285980225,0.000117522286,-0.0019259545108070597,0.0,0.2,0.04255783557891846
277,4,125313,567296,25.42769577,186.33,4.750927959010005,-4.550835759937764,2760,1e-05,3.6042532920837402,0.00015060915,-0.0021003539535740857,0.0,0.2,0.0043073296546936035
278,4,125751,569344,25.40859726,186.33,4.491145338863134,-4.550159767270088,2770,1e-05,2.0425503253936768,0.00011772127,-0.0020412701000168455,0.0,0.2,0.07299304008483887
279,4,126183,571392,25.47421331,186.33,4.710544539988041,-4.551029948890209,2780,1e-05,2.3989412784576416,0.00015685719,-0.0021492854863026877,0.0,0.2,-0.03933703899383545
280,4,126623,573440,25.373077910000006,186.33,5.439378086477518,-4.550204594433308,2790,1e-05,2.8903818130493164,0.00019189448,-0.0028398636197380254,0.0,0.2,0.0023151040077209473
281,4,127065,575488,25.63093008,186.33,4.987651746347547,-4.5497880429029465,2800,1e-05,3.1473472118377686,0.00016023277,-0.0024056165122601668,0.0,0.2,0.05603969097137451
282,4,127509,577536,24.87644033,186.33,5.250273694097996,-4.5488266631960865,2810,1e-05,3.0133230686187744,0.00019149206,-0.002618477380747208,0.0,0.2,0.017582297325134277
283,4,127955,579584,24.911708640000008,186.33,5.373955804854631,-4.546158622205257,2820,1e-05,2.612924098968506,0.00014250621,-0.0023208527447422965,0.0,0.2,-0.01720607280731201
284,4,128390,581632,25.14689385,186.33,4.712020708248019,-4.546020723879337,2830,1e-05,2.7933361530303955,0.00020123529,-0.0026429593352077065,0.0,0.2,0.007514655590057373
285,4,128832,583680,24.95836348,186.33,5.092850445210933,-4.5441308438777925,2840,1e-05,2.9161925315856934,0.00014723194,-0.002290161093696952,0.0,0.2,0.03703880310058594
286,4,129278,585728,25.264420610000002,186.33,4.588210380077362,-4.545128789544106,2850,1e-05,2.2170398235321045,0.00023218448,-0.003156356167164631,0.0,0.2,0.01500248908996582
287,4,129721,587776,25.323520230000003,186.33,4.732360880449415,-4.544852976500988,2860,1e-05,2.784322500228882,0.00016619047,-0.0024593648675363513,0.0,0.2,-0.022927522659301758
288,4,130166,589824,25.04909242,186.33,4.889847530052066,-4.5437980651855465,2870,1e-05,3.2480533123016357,0.0001288444,-0.0019964426406659185,0.0,0.2,0.01187199354171753
289,4,130605,591872,25.306578870000003,186.33,5.188283051550388,-4.5440255716443065,2880,1e-05,2.683048725128174,0.00014365357,-0.0022295512826531194,0.0,0.2,0.03615158796310425
290,4,131046,593920,24.983801949999997,186.33,6.262032961845398,-4.544048926234245,2890,1e-05,5.342498302459717,0.000100304576,-0.0017338372825179249,0.0,0.2,-0.05768752098083496
291,4,131486,595968,25.08104858,186.33,4.459720962122082,-4.543722519278527,2900,1e-05,2.765775203704834,0.00016077724,-0.0023965226886502934,0.0,0.2,0.010504305362701416
292,4,131924,598016,25.05733852,186.33,4.7250735882669685,-4.54570025652647,2910,1e-05,3.266390800476074,0.0002662289,-0.003114325641217874,0.0,0.2,-0.02298557758331299
293,4,132361,600064,25.06096988,186.33,4.528919626399874,-4.544496564567089,2920,1e-05,2.1164088249206543,0.00018411886,-0.0027886819891136836,0.0,0.2,-0.002349853515625
294,4,132806,602112,25.19832175,186.33,4.499058290570974,-4.54749066978693,2930,1e-05,2.7854018211364746,0.00015527019,-0.001973415656539146,0.0,0.2,-0.0009807348251342773
295,4,133239,604160,25.203879299999993,186.33,4.528920853510499,-4.5470726668834685,2940,1e-05,2.1567115783691406,0.00013672028,-0.0019033895812754053,0.0,0.2,0.012842237949371338
296,4,133674,606208,25.25603412,186.33,4.5731277603656055,-4.5490506634116175,2950,1e-05,3.3867056369781494,0.00021525525,-0.002684229121223325,0.0,0.2,0.0018914341926574707
297,4,134121,608256,25.445146020000003,186.33,5.069211646914482,-4.5492866963148115,2960,1e-05,2.0262176990509033,0.00012861562,-0.001909905920183519,0.0,0.2,-0.0030785799026489258
298,4,134569,610304,24.812143980000005,186.33,4.965275724604726,-4.548880480229855,2970,1e-05,2.048553705215454,0.00011213473,-0.001990514921635622,0.0,0.2,0.0036659836769104004
299,4,134999,612352,24.687003430000004,186.33,4.464562999084592,-4.548669014871121,2980,1e-05,2.461561918258667,0.00013911465,-0.0025315332502941603,0.0,0.2,0.027033865451812744
300,4,135437,614400,24.924581120000003,186.33,4.527098672837019,-4.548412752151489,2990,1e-05,1.8444790840148926,0.00011237187,-0.0018420334163238294,0.0,0.2,-0.028770089149475098
301,4,135870,616448,25.32355953,186.33,4.220916535705328,-4.549113364517689,3000,1e-05,2.2616655826568604,0.00013057486,-0.002157999196788296,0.0,0.2,0.021421372890472412
302,4,136310,618496,25.048237909999997,186.33,5.34959962181747,-4.549669523537159,3010,1e-05,3.3958237171173096,0.00014520827,-0.0022385916410712524,0.0,0.2,-0.01855301856994629
303,4,136749,620544,25.43294215,186.33,4.4656234730035065,-4.550139644742012,3020,1e-05,1.7550573348999023,0.00022239663,-0.0028740649002429565,0.0,0.2,0.012799084186553955
304,4,137183,622592,25.166891979999995,186.33,5.026128627359867,-4.55038295686245,3030,1e-05,3.7758586406707764,0.00011013023,-0.002145392100646859,0.0,0.2,0.04094797372817993
305,4,137620,624640,25.42737431,186.33,4.349862223863601,-4.553084962069988,3040,1e-05,1.7296578884124756,0.000223938,-0.00287212398761767,0.0,0.2,-0.013779759407043457
